Tweet Text,Username,Likes,Retweets,Views,Status ID,Datetime
dia ini jd wapres tuh ngerti gak sih tugasnya? pdhl pendidikan dasar di Indonesia aja msh jelek. suka aneh2 deh Fufufafa ini.,@cecedrs,,,11,1856126241352626314,2024-11-12T11:52:56.000Z
dia ini jd wapres tuh ngerti gak sih tugasnya? pdhl pendidikan dasar di Indonesia aja msh jelek. suka aneh2 deh Fufufafa ini.,@cecedrs,,,11,1856126241352626314,2024-11-12T11:52:56.000Z
dia ini jd wapres tuh ngerti gak sih tugasnya? pdhl pendidikan dasar di Indonesia aja msh jelek. suka aneh2 deh Fufufafa ini.,@cecedrs,,,11,1856126241352626314,2024-11-12T11:52:56.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. #KonsistenTegakkanHukum wujud Realisasi Asta Cita",@Res1Tulungagung,50,32,324,1856218310762971405,2024-11-12T11:52:56.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. #KonsistenTegakkanHukum wujud Realisasi Asta Cita",@Res1Tulungagung,50,32,324,1856218310762971405,2024-11-12T11:52:56.000Z
"Pemerintah Republik Indonesia meluncurkan 8 Program Transformasi Bangsa untuk mencapai hasil cepat dan terbaik. Program ini mencakup sektor pendidikan, kesehatan, pertanian dan infrastruktur. #KonsistenTegakkanHukum wujud Realisasi Asta Cita",@Res1Tulungagung,50,32,324,1856218310762971405,2024-11-12T11:52:56.000Z
"Baru kemarin dibahas buat bahan presentasi, kalau kata Bu Dosen ku ""Indonesia tuh kualitas kurikulum dari dulu walaupun berubah ubah itu udah bagus, tapi minusnya aja yang banyak. Pemerataan pendidikan, tidak ada kesiapan SDM, infrastruktur 3t dst......""",@maximus080412,,,15,1856273209555071021,2024-11-12T11:52:56.000Z
"Baru kemarin dibahas buat bahan presentasi, kalau kata Bu Dosen ku ""Indonesia tuh kualitas kurikulum dari dulu walaupun berubah ubah itu udah bagus, tapi minusnya aja yang banyak. Pemerataan pendidikan, tidak ada kesiapan SDM, infrastruktur 3t dst......""",@maximus080412,,,15,1856273209555071021,2024-11-12T11:52:56.000Z
"Baru kemarin dibahas buat bahan presentasi, kalau kata Bu Dosen ku ""Indonesia tuh kualitas kurikulum dari dulu walaupun berubah ubah itu udah bagus, tapi minusnya aja yang banyak. Pemerataan pendidikan, tidak ada kesiapan SDM, infrastruktur 3t dst......""",@maximus080412,,,15,1856273209555071021,2024-11-12T11:52:56.000Z
"bodo amat beler gajelas, pendidikan di Indonesia tuh udah di tahap kritis karena pondasi dasarnya udah rapuh. Benerin dulu itu dasar dasarnya. Gausah gaya gayaan koding dulu, kebanyakan Gimmick lu",@hobieyluv,,,10,1856319446664757729,2024-11-12T11:52:56.000Z
"bodo amat beler gajelas, pendidikan di Indonesia tuh udah di tahap kritis karena pondasi dasarnya udah rapuh. Benerin dulu itu dasar dasarnya. Gausah gaya gayaan koding dulu, kebanyakan Gimmick lu",@hobieyluv,,,10,1856319446664757729,2024-11-12T11:52:56.000Z
"bodo amat beler gajelas, pendidikan di Indonesia tuh udah di tahap kritis karena pondasi dasarnya udah rapuh. Benerin dulu itu dasar dasarnya. Gausah gaya gayaan koding dulu, kebanyakan Gimmick lu",@hobieyluv,,,10,1856319446664757729,2024-11-12T11:52:56.000Z
"Coba Beasiswa Pendidikan Indonesia (BPI, beasiswa unggulan kemdikbud, beasiswa PPA, Bank Indonesia, BCA, CIMB Niaga, XL future leader, djarum, Paragon, tanoto, astra, kl km lingkup kemenag bisa coba beasiswa Indonesia bangkit (BIB). SEMANGAT feel free to hmu kl mau sharing",@switeeblue,,,156,1856308632947671176,2024-11-12T11:52:56.000Z
"Coba Beasiswa Pendidikan Indonesia (BPI, beasiswa unggulan kemdikbud, beasiswa PPA, Bank Indonesia, BCA, CIMB Niaga, XL future leader, djarum, Paragon, tanoto, astra, kl km lingkup kemenag bisa coba beasiswa Indonesia bangkit (BIB). SEMANGAT feel free to hmu kl mau sharing",@switeeblue,,,156,1856308632947671176,2024-11-12T11:52:56.000Z
"Coba Beasiswa Pendidikan Indonesia (BPI, beasiswa unggulan kemdikbud, beasiswa PPA, Bank Indonesia, BCA, CIMB Niaga, XL future leader, djarum, Paragon, tanoto, astra, kl km lingkup kemenag bisa coba beasiswa Indonesia bangkit (BIB). SEMANGAT feel free to hmu kl mau sharing",@switeeblue,,,156,1856308632947671176,2024-11-12T11:52:56.000Z
"haduhhh, akar masalah yang mendasar di dunia pendidikan Indonesia ini saja belum bisa kita atasi secara merata. bapak satu ini malah langsung loncat ke permasalahan lain.

bapak jangan berpikir bisa langsung naik ke lantai dua tanpa melewati anak tangga dong!",@carinadeluna_,1,1,49,1856382096840990975,2024-11-12T11:52:56.000Z
"haduhhh, akar masalah yang mendasar di dunia pendidikan Indonesia ini saja belum bisa kita atasi secara merata. bapak satu ini malah langsung loncat ke permasalahan lain.

bapak jangan berpikir bisa langsung naik ke lantai dua tanpa melewati anak tangga dong!",@carinadeluna_,1,1,49,1856382096840990975,2024-11-12T11:52:56.000Z
"haduhhh, akar masalah yang mendasar di dunia pendidikan Indonesia ini saja belum bisa kita atasi secara merata. bapak satu ini malah langsung loncat ke permasalahan lain.

bapak jangan berpikir bisa langsung naik ke lantai dua tanpa melewati anak tangga dong!",@carinadeluna_,1,1,49,1856382096840990975,2024-11-12T11:52:56.000Z
"Dalam mendukung Asta Cita keempat Pemerintahan Prabowo - Gibran, khususnya bidang Pendidikan yaitu memperkuat pembangunan sumber daya manusia sain, teknologi dan Pendidikan, digelar rakor Kebijakan Pendidikan Dasar dan Menengah. (Agung Dharmada/BaliPost)

#gibranrakabumingraka",@balipostcom,,,44,1856261956434571450,2024-11-12T09:05:12.000Z
"BRI Fellowship Journalism dukung pendidikan jurnalis Indonesia dengan beasiswa S2. Luar biasa!
#BRIFellowshipJournalism2025 #BriliandanCemerlang #qrisbri",@Melishandramel,,,15,1856422817509900294,2024-11-12T09:05:12.000Z
"Improving Indonesia's education (the fufufafa way):
 Alleviate inequality, develop infrastructure, focus on  student's basic understanding and competence
 C O D I N G   A N D   A I   S U B J E C T S",@admiralkaiz,7,,69,1856309954661233085,2024-11-12T09:05:12.000Z
"Warisan Budaya Takbenda UNESCO Indonesia: keris/kris; wayang (kulit, wayang golek, wayang klitik); batik (canting, cap); pendidikan dan pelatihan batik; angklung; tarian saman; noken; tiga genre tari tradisional di Bali; pinisi; pencak silat; pantun; gamelan; budaya sehat jamu.",@awanlembayung_,7,,42,1856369098189615267,2024-11-12T09:05:12.000Z
"Tapi ya melihat masalah pendidikan di Indonesia yang sak ebrek, perlu juga dipertimbangkan untuk menyelesaikannya terlebih dahulu. Gaji guru, kurikulum, sarana dan prasarana, dan masih banyak lagi. Apalagi sempet lihat VT anak SMA gak bisa operasi hitung dasar.",@masbiasajai,,,27,1856354137279213892,2024-11-12T09:05:12.000Z
"Jadi, kenapa gua bilang kurikulum ini ga cocok buat Indonesia?

Alasan jelasnya karena tidak seimbangnya mutu pendidikan di Indonesia.

Kurikulum ini tuh pengen niru finlandia, tetapi case untuk Indonesia ga mereka pelajarin.

Mohon maaf, tetapi anak2 Indonesia gabisa begini.",@thegreatalfian,,,9,1856323676163211750,2024-11-12T09:05:12.000Z
"Gw yg anak jurusan SI aja kadang suka lemot kalau nge coding. Nah ini anak sd disuruh belajar java, python dan segala macam bentuk kode kode itu? Gak usah ke yang itu deh, mending fokusnya ke pendidikan moral dan tata krama aja. Soalnya anak sekolah zaman sekarang attitudenya nol",@ebisapa,4,1,446,1856204347996287367,2024-11-12T09:05:12.000Z
"Daripada pelajar SMP wajib belajar coding, mending kurikulum anak SD-SMA era presiden @prabowo ini disiplin menabung/investasi di obligasi BUMN diatur dan ditentukan pada SPP Sekolah supaya sampai tamat SMA sudah punya tabungan minimum.",@bekalicky,1,1,163,1856258725545423028,2024-11-12T09:05:12.000Z
Yang pasti setelah ini nama sekolahnya akan viral. Doa terbaik bagi dunia pendidikan Indonesia.,@akin_sip,,,88,1856444655157817647,2024-11-12T09:05:12.000Z
"Kepala BGP Sumatera Selatan menjadi pembicara pada acara Seminar Nasional dan Musyawarah Wilayah Asosiasi Guru Pendidikan Pancasila Indonesia (AGPPI) Provinsi Sumatera Selatan yang di laksanakan pada tanggal 09 November 2024.

#BGPSUMSEL #BulanGuruNasional2024",@BGSUMSEL,,,14,1856343650349003124,2024-11-12T09:05:12.000Z
"Dalam mendukung Asta Cita keempat Pemerintahan Prabowo - Gibran, khususnya bidang Pendidikan yaitu memperkuat pembangunan sumber daya manusia sain, teknologi dan Pendidikan, digelar rakor Kebijakan Pendidikan Dasar dan Menengah. (Agung Dharmada/BaliPost)

#gibranrakabumingraka",@balipostcom,,,44,1856261956434571450,2024-11-12T09:05:12.000Z
"BRI Fellowship Journalism dukung pendidikan jurnalis Indonesia dengan beasiswa S2. Luar biasa!
#BRIFellowshipJournalism2025 #BriliandanCemerlang #qrisbri",@Melishandramel,,,15,1856422817509900294,2024-11-12T09:05:12.000Z
"Improving Indonesia's education (the fufufafa way):
 Alleviate inequality, develop infrastructure, focus on  student's basic understanding and competence
 C O D I N G   A N D   A I   S U B J E C T S",@admiralkaiz,7,,69,1856309954661233085,2024-11-12T09:05:12.000Z
"Warisan Budaya Takbenda UNESCO Indonesia: keris/kris; wayang (kulit, wayang golek, wayang klitik); batik (canting, cap); pendidikan dan pelatihan batik; angklung; tarian saman; noken; tiga genre tari tradisional di Bali; pinisi; pencak silat; pantun; gamelan; budaya sehat jamu.",@awanlembayung_,7,,42,1856369098189615267,2024-11-12T09:05:12.000Z
"Tapi ya melihat masalah pendidikan di Indonesia yang sak ebrek, perlu juga dipertimbangkan untuk menyelesaikannya terlebih dahulu. Gaji guru, kurikulum, sarana dan prasarana, dan masih banyak lagi. Apalagi sempet lihat VT anak SMA gak bisa operasi hitung dasar.",@masbiasajai,,,27,1856354137279213892,2024-11-12T09:05:12.000Z
"Jadi, kenapa gua bilang kurikulum ini ga cocok buat Indonesia?

Alasan jelasnya karena tidak seimbangnya mutu pendidikan di Indonesia.

Kurikulum ini tuh pengen niru finlandia, tetapi case untuk Indonesia ga mereka pelajarin.

Mohon maaf, tetapi anak2 Indonesia gabisa begini.",@thegreatalfian,,,9,1856323676163211750,2024-11-12T09:05:12.000Z
"Gw yg anak jurusan SI aja kadang suka lemot kalau nge coding. Nah ini anak sd disuruh belajar java, python dan segala macam bentuk kode kode itu? Gak usah ke yang itu deh, mending fokusnya ke pendidikan moral dan tata krama aja. Soalnya anak sekolah zaman sekarang attitudenya nol",@ebisapa,4,1,446,1856204347996287367,2024-11-12T09:05:12.000Z
"Daripada pelajar SMP wajib belajar coding, mending kurikulum anak SD-SMA era presiden @prabowo ini disiplin menabung/investasi di obligasi BUMN diatur dan ditentukan pada SPP Sekolah supaya sampai tamat SMA sudah punya tabungan minimum.",@bekalicky,1,1,163,1856258725545423028,2024-11-12T09:05:12.000Z
Yang pasti setelah ini nama sekolahnya akan viral. Doa terbaik bagi dunia pendidikan Indonesia.,@akin_sip,,,88,1856444655157817647,2024-11-12T09:05:12.000Z
"Kepala BGP Sumatera Selatan menjadi pembicara pada acara Seminar Nasional dan Musyawarah Wilayah Asosiasi Guru Pendidikan Pancasila Indonesia (AGPPI) Provinsi Sumatera Selatan yang di laksanakan pada tanggal 09 November 2024.

#BGPSUMSEL #BulanGuruNasional2024",@BGSUMSEL,,,14,1856343650349003124,2024-11-12T09:05:12.000Z
"Dalam mendukung Asta Cita keempat Pemerintahan Prabowo - Gibran, khususnya bidang Pendidikan yaitu memperkuat pembangunan sumber daya manusia sain, teknologi dan Pendidikan, digelar rakor Kebijakan Pendidikan Dasar dan Menengah. (Agung Dharmada/BaliPost)

#gibranrakabumingraka",@balipostcom,,,44,1856261956434571450,2024-11-12T09:05:12.000Z
"BRI Fellowship Journalism dukung pendidikan jurnalis Indonesia dengan beasiswa S2. Luar biasa!
#BRIFellowshipJournalism2025 #BriliandanCemerlang #qrisbri",@Melishandramel,,,15,1856422817509900294,2024-11-12T09:05:12.000Z
"Improving Indonesia's education (the fufufafa way):
 Alleviate inequality, develop infrastructure, focus on  student's basic understanding and competence
 C O D I N G   A N D   A I   S U B J E C T S",@admiralkaiz,7,,69,1856309954661233085,2024-11-12T09:05:12.000Z
"Warisan Budaya Takbenda UNESCO Indonesia: keris/kris; wayang (kulit, wayang golek, wayang klitik); batik (canting, cap); pendidikan dan pelatihan batik; angklung; tarian saman; noken; tiga genre tari tradisional di Bali; pinisi; pencak silat; pantun; gamelan; budaya sehat jamu.",@awanlembayung_,7,,42,1856369098189615267,2024-11-12T09:05:12.000Z
"Tapi ya melihat masalah pendidikan di Indonesia yang sak ebrek, perlu juga dipertimbangkan untuk menyelesaikannya terlebih dahulu. Gaji guru, kurikulum, sarana dan prasarana, dan masih banyak lagi. Apalagi sempet lihat VT anak SMA gak bisa operasi hitung dasar.",@masbiasajai,,,27,1856354137279213892,2024-11-12T09:05:12.000Z
"Jadi, kenapa gua bilang kurikulum ini ga cocok buat Indonesia?

Alasan jelasnya karena tidak seimbangnya mutu pendidikan di Indonesia.

Kurikulum ini tuh pengen niru finlandia, tetapi case untuk Indonesia ga mereka pelajarin.

Mohon maaf, tetapi anak2 Indonesia gabisa begini.",@thegreatalfian,,,9,1856323676163211750,2024-11-12T09:05:12.000Z
"Gw yg anak jurusan SI aja kadang suka lemot kalau nge coding. Nah ini anak sd disuruh belajar java, python dan segala macam bentuk kode kode itu? Gak usah ke yang itu deh, mending fokusnya ke pendidikan moral dan tata krama aja. Soalnya anak sekolah zaman sekarang attitudenya nol",@ebisapa,4,1,446,1856204347996287367,2024-11-12T09:05:12.000Z
"Daripada pelajar SMP wajib belajar coding, mending kurikulum anak SD-SMA era presiden @prabowo ini disiplin menabung/investasi di obligasi BUMN diatur dan ditentukan pada SPP Sekolah supaya sampai tamat SMA sudah punya tabungan minimum.",@bekalicky,1,1,163,1856258725545423028,2024-11-12T09:05:12.000Z
Yang pasti setelah ini nama sekolahnya akan viral. Doa terbaik bagi dunia pendidikan Indonesia.,@akin_sip,,,88,1856444655157817647,2024-11-12T09:05:12.000Z
"Kepala BGP Sumatera Selatan menjadi pembicara pada acara Seminar Nasional dan Musyawarah Wilayah Asosiasi Guru Pendidikan Pancasila Indonesia (AGPPI) Provinsi Sumatera Selatan yang di laksanakan pada tanggal 09 November 2024.

#BGPSUMSEL #BulanGuruNasional2024",@BGSUMSEL,,,14,1856343650349003124,2024-11-12T09:05:12.000Z
"Dalam mendukung Asta Cita keempat Pemerintahan Prabowo - Gibran, khususnya bidang Pendidikan yaitu memperkuat pembangunan sumber daya manusia sain, teknologi dan Pendidikan, digelar rakor Kebijakan Pendidikan Dasar dan Menengah. (Agung Dharmada/BaliPost)

#gibranrakabumingraka",@balipostcom,,,44,1856261956434571450,2024-11-12T09:05:12.000Z
"BRI Fellowship Journalism dukung pendidikan jurnalis Indonesia dengan beasiswa S2. Luar biasa!
#BRIFellowshipJournalism2025 #BriliandanCemerlang #qrisbri",@Melishandramel,,,15,1856422817509900294,2024-11-12T09:05:12.000Z
"Improving Indonesia's education (the fufufafa way):
 Alleviate inequality, develop infrastructure, focus on  student's basic understanding and competence
 C O D I N G   A N D   A I   S U B J E C T S",@admiralkaiz,7,,69,1856309954661233085,2024-11-12T09:05:12.000Z
"Warisan Budaya Takbenda UNESCO Indonesia: keris/kris; wayang (kulit, wayang golek, wayang klitik); batik (canting, cap); pendidikan dan pelatihan batik; angklung; tarian saman; noken; tiga genre tari tradisional di Bali; pinisi; pencak silat; pantun; gamelan; budaya sehat jamu.",@awanlembayung_,7,,42,1856369098189615267,2024-11-12T09:05:12.000Z
"Tapi ya melihat masalah pendidikan di Indonesia yang sak ebrek, perlu juga dipertimbangkan untuk menyelesaikannya terlebih dahulu. Gaji guru, kurikulum, sarana dan prasarana, dan masih banyak lagi. Apalagi sempet lihat VT anak SMA gak bisa operasi hitung dasar.",@masbiasajai,,,27,1856354137279213892,2024-11-12T09:05:12.000Z
"Jadi, kenapa gua bilang kurikulum ini ga cocok buat Indonesia?

Alasan jelasnya karena tidak seimbangnya mutu pendidikan di Indonesia.

Kurikulum ini tuh pengen niru finlandia, tetapi case untuk Indonesia ga mereka pelajarin.

Mohon maaf, tetapi anak2 Indonesia gabisa begini.",@thegreatalfian,,,9,1856323676163211750,2024-11-12T09:05:12.000Z
"Gw yg anak jurusan SI aja kadang suka lemot kalau nge coding. Nah ini anak sd disuruh belajar java, python dan segala macam bentuk kode kode itu? Gak usah ke yang itu deh, mending fokusnya ke pendidikan moral dan tata krama aja. Soalnya anak sekolah zaman sekarang attitudenya nol",@ebisapa,4,1,446,1856204347996287367,2024-11-12T09:05:12.000Z
"Daripada pelajar SMP wajib belajar coding, mending kurikulum anak SD-SMA era presiden @prabowo ini disiplin menabung/investasi di obligasi BUMN diatur dan ditentukan pada SPP Sekolah supaya sampai tamat SMA sudah punya tabungan minimum.",@bekalicky,1,1,163,1856258725545423028,2024-11-12T09:05:12.000Z
Yang pasti setelah ini nama sekolahnya akan viral. Doa terbaik bagi dunia pendidikan Indonesia.,@akin_sip,,,88,1856444655157817647,2024-11-12T09:05:12.000Z
"Kepala BGP Sumatera Selatan menjadi pembicara pada acara Seminar Nasional dan Musyawarah Wilayah Asosiasi Guru Pendidikan Pancasila Indonesia (AGPPI) Provinsi Sumatera Selatan yang di laksanakan pada tanggal 09 November 2024.

#BGPSUMSEL #BulanGuruNasional2024",@BGSUMSEL,,,14,1856343650349003124,2024-11-12T09:05:12.000Z
"Dalam mendukung Asta Cita keempat Pemerintahan Prabowo - Gibran, khususnya bidang Pendidikan yaitu memperkuat pembangunan sumber daya manusia sain, teknologi dan Pendidikan, digelar rakor Kebijakan Pendidikan Dasar dan Menengah. (Agung Dharmada/BaliPost)

#gibranrakabumingraka",@balipostcom,,,44,1856261956434571450,2024-11-12T09:05:12.000Z
"BRI Fellowship Journalism dukung pendidikan jurnalis Indonesia dengan beasiswa S2. Luar biasa!
#BRIFellowshipJournalism2025 #BriliandanCemerlang #qrisbri",@Melishandramel,,,15,1856422817509900294,2024-11-12T09:05:12.000Z
"Improving Indonesia's education (the fufufafa way):
 Alleviate inequality, develop infrastructure, focus on  student's basic understanding and competence
 C O D I N G   A N D   A I   S U B J E C T S",@admiralkaiz,7,,69,1856309954661233085,2024-11-12T09:05:12.000Z
"Warisan Budaya Takbenda UNESCO Indonesia: keris/kris; wayang (kulit, wayang golek, wayang klitik); batik (canting, cap); pendidikan dan pelatihan batik; angklung; tarian saman; noken; tiga genre tari tradisional di Bali; pinisi; pencak silat; pantun; gamelan; budaya sehat jamu.",@awanlembayung_,7,,42,1856369098189615267,2024-11-12T09:05:12.000Z
